n_sp,uni_range_summary,Class,mn_tmp,lwr_tmp,upr_tmp,mn_tmax,lwr_tmax,upr_tmax,mn_tmin,lwr_tmin,upr_tmin,mn_p,lwr_p,upr_p
45,Amazona festiva,Aves,28.25648647,28.14964502,28.36332791,32.4345242,32.0894195,32.77962891,23.66402677,23.51477407,23.81327946,236.3752333,209.1668106,263.5836561
46,Amazona finschi,Aves,22.65634325,21.79157208,23.52111442,26.51392705,25.58395601,27.44389808,9.775343915,8.491822881,11.05886495,18.52457592,15.8841749,21.16497694
47,Amazona leucocephala,Aves,26.82947501,26.62412292,27.0348271,28.24808936,28.00069415,28.49548457,19.79442607,19.26365437,20.32519777,39.34546099,36.3299258,42.36099618
48,Amazona ochrocephala,Aves,26.22100037,25.5242814,26.91771934,31.08390552,30.31025274,31.85755829,21.34727445,20.54607001,22.14847888,88.81432089,65.84372949,111.7849123
49,Amazona oratrix,Aves,21.27161827,19.88370174,22.65953481,22.70354948,20.76326631,24.64383266,10.21417839,8.5677953,11.86056148,29.53311743,22.70215083,36.36408402
50,Amazona vinacea,Aves,17.79576989,17.28087414,18.31066565,26.59090699,26.17560785,27.00620612,16.78816818,16.43576533,17.14057103,238.713707,227.9322014,249.4952127
51,Amazona viridigenalis,Aves,23.60217769,22.97138,24.23297538,23.28497021,22.78670288,23.78323754,9.865290226,9.185061337,10.54551912,28.17299107,25.21554022,31.13044192
64,Anodorhynchus hyacinthinus,Aves,26.33341664,26.18041928,26.48641401,32.51320026,32.1242359,32.90216461,22.5214626,22.24950621,22.793419,240.86675,236.9232352,244.8102648
84,Anthropoides paradiseus,Aves,17.3626577,16.99629389,17.7290215,28.13453513,27.56073953,28.70833073,15.76757576,15.35657967,16.17857186,57.19021469,44.62993373,69.75049564
88,Ara ambiguus,Aves,26.6725546,26.34600979,26.99909942,30.26148732,29.95266124,30.57031341,21.92112998,21.54775958,22.29450037,240.1373773,222.6107323,257.6640223
90,Ara ararauna,Aves,24.76182792,23.89110262,25.63255321,29.19990796,28.10272262,30.29709331,19.39729445,18.33333042,20.46125848,178.6328426,149.6373247,207.6283604
91,Ara chloropterus,Aves,26.88386427,26.46912307,27.29860547,31.59917607,31.14132487,32.05702728,22.2655507,21.87147088,22.65963053,210.1088009,177.2956726,242.9219293
92,Ara glaucogularis,Aves,27.46091588,27.41469282,27.50713894,33.05677128,33.02822149,33.08532107,24.18333419,24.17013126,24.19653711,272.234375,263.9726628,280.4960872
93,Ara macao,Aves,26.35860042,25.80890471,26.90829613,31.16509783,30.46643204,31.86376361,20.19636599,19.53031987,20.86241212,74.78354672,53.82573731,95.74135614
94,Ara militaris,Aves,23.81326605,23.17572921,24.45080289,28.18817669,27.52237223,28.85398115,16.56621283,15.46759111,17.66483454,85.21716525,58.86445046,111.56988
95,Ara nobilis,Aves,26.802209,26.0003405,27.6040775,31.04622824,29.70189854,32.39055794,21.60991367,20.48797887,22.73184846,168.2219828,144.9032061,191.5407594
96,Ara rubrogenys,Aves,20.09877232,19.33791454,20.85963011,28.07857123,27.39293998,28.76420248,15.93750018,15.07404609,16.80095427,167.0863095,133.4149988,200.7576202
97,Ara severus,Aves,25.40523656,24.64804825,26.16242488,30.34920175,29.45300963,31.24539387,19.96651127,19.06923364,20.86378891,134.8209526,104.5177621,165.1241431
98,Aratinga auricapillus,Aves,22.90877366,22.39015034,23.42739698,29.01274663,28.67571043,29.34978283,19.88195871,19.42614031,20.3377771,188.0054908,169.1249951,206.8859865
99,Aratinga jandaya,Aves,26.32577241,26.00662835,26.64491647,30.77949403,30.50195901,31.05702904,21.94098116,21.63446624,22.24749608,198.6092742,175.4667236,221.7518248
100,Aratinga nenday,Aves,19.24328787,18.72107946,19.76549627,30.73020205,30.1579241,31.30248,19.74962623,19.31454297,20.18470949,105.857139,97.40349817,114.3107799
101,Aratinga solstitialis,Aves,25.508463,24.42647477,26.59045123,29.1993645,27.49658326,30.90214574,20.35177075,18.96619443,21.73734707,175.2952083,149.6570758,200.9333407
102,Aratinga weddellii,Aves,27.05343682,26.77077109,27.33610255,32.176825,31.94361542,32.41003458,22.490575,22.22088246,22.76026754,276.154125,255.4637914,296.8444586
112,Balearica regulorum,Aves,17.45560492,16.78240656,18.12880327,26.544811,25.92303472,27.16658728,14.67044556,13.90662321,15.43426791,126.3300806,112.5025198,140.1576415
139,Bolborhynchus lineola,Aves,18.82309644,18.121811,19.52438188,22.9596375,22.24478248,23.67449252,12.645475,11.95596373,13.33498627,90.897875,72.04226944,109.7534806
156,Brotogeris versicolurus,Aves,27.23309548,26.86656981,27.59962115,31.35790139,30.98533684,31.73046594,21.75068429,21.27455555,22.22681303,206.1533286,181.520816,230.7858411
159,Cacatua alba,Aves,26.37007598,25.77867844,26.96147352,29.46986201,28.61075756,30.32896647,20.78055772,19.92232283,21.6387926,143.9666672,131.4728641,156.4604702
160,Cacatua ducorpsii,Aves,27.04868926,26.85924611,27.23813241,30.93975162,30.76975676,31.10974649,24.20609998,23.98799434,24.42420562,337.5490457,329.673948,345.4241433
161,Cacatua galerita,Aves,16.73866191,15.93676316,17.54056066,28.21595292,27.37386634,29.05803949,16.29633307,15.41619551,17.17647063,89.95751572,74.06638375,105.8486477
162,Cacatua goffiniana,Aves,27.8560225,27.73146093,27.98058406,30.23792156,30.12740948,30.34843363,23.92835401,23.75866141,24.09804662,180.2219529,178.1361316,182.3077742
163,Cacatua moluccensis,Aves,25.12776563,24.72196821,25.53356305,28.51440425,27.97333934,29.05546917,18.54375299,17.99478463,19.09272135,149.4903751,132.2425102,166.7382399
164,Cacatua sanguinea,Aves,17.90343085,17.12458737,18.68227433,29.15394458,28.32133782,29.98655133,17.42151985,16.58854224,18.25449745,81.73178278,69.00210712,94.46145844
165,Cacatua sulphurea,Aves,23.61797436,23.32240474,23.91354398,19.71370074,19.02290848,20.404493,13.84239114,13.18022603,14.50455625,36.1112827,22.93942246,49.28314294
166,Cacatua tenuirostris,Aves,16.33513329,15.77065053,16.89961604,27.56770345,27.03967938,28.09572751,15.42027853,14.73242243,16.10813464,62.5859019,52.5093295,72.6624743
189,Carduelis carduelis,Aves,8.040254052,7.65775245,8.422755654,1.728706192,1.162740158,2.294672227,-3.138030429,-3.823939029,-2.452121828,80.83992052,66.70264344,94.9771976
235,Chloebia gouldiae,Aves,19.56748727,18.38342064,20.7515539,21.224175,18.9041102,23.5442398,13.77797707,11.83633747,15.71961667,84.69380143,62.26998277,107.1176201
242,Chrysomus icterocephalus,Aves,23.7145196,22.08177385,25.34726535,29.43506532,27.88371081,30.98641983,18.32414644,16.62114667,20.02714621,50.97513936,36.93037077,65.01990794
244,Cinnyris coccinigastrus,Aves,27.37502363,27.15382554,27.59622172,32.53120116,32.21376299,32.84863934,20.02447315,19.37370592,20.67524037,6.968620165,4.75604149,9.18119884
245,Cinnyris cupreus,Aves,23.67642902,22.95249785,24.40036019,29.74776994,29.06919335,30.42634653,18.8709776,18.16636597,19.57558923,99.16577823,74.18186845,124.149688
246,Cinnyris venustus,Aves,19.51937856,19.04483142,19.9939257,27.1652125,26.76492729,27.56549771,14.201625,13.37930268,15.02394733,117.569875,94.16991955,140.9698304
249,Coccopygia melanotis,Aves,17.35669038,16.99298222,17.72039854,26.39384854,25.91265978,26.8750373,16.01118336,15.62997904,16.39238768,65.95779178,50.74409279,81.17149077
250,Coccopygia quartinia,Aves,17.73707925,17.06567581,18.40848268,24.60955,23.88854467,25.33055533,12.833,11.87808349,13.78791651,116.425,96.48564706,136.3643529
258,Columba livia,Aves,7.777920788,7.400434352,8.155407224,1.195937026,0.492237585,1.899636468,-3.641501124,-4.436213429,-2.846788818,91.72946846,76.13849537,107.3204415
260,Copsychus malabaricus,Aves,24.77851912,24.30219023,25.25484801,25.5162778,24.59646422,26.43609138,16.90752716,16.00318547,17.81186885,91.81870831,68.76495224,114.8724644
261,Coracopsis vasa,Aves,23.59944796,22.74977439,24.44912153,31.05849098,30.25794751,31.85903445,20.98221704,20.295258,21.66917608,295.8376072,271.1254219,320.5497925
275,Cossypha albicapilla,Aves,27.76152231,27.54744814,27.97559647,33.370186,33.02503896,33.71533304,18.54435877,18.14908384,18.9396337,1.141666666,0.776200729,1.507132603
276,Cossypha niveicapilla,Aves,23.93902156,23.18475664,24.69328648,29.5434762,28.81639511,30.27055729,17.59070222,16.99098744,18.190417,35.94635717,27.49103055,44.4016838
278,Crithagra atrogularis,Aves,18.23048172,17.84732586,18.61363758,29.9216,29.26952555,30.57367445,16.6315625,16.2414582,17.0216668,109.15325,101.061404,117.245096
279,Crithagra citrinipectus,Aves,24.41545286,24.06613599,24.76476973,33.65656006,33.04479976,34.26832036,22.27713054,22.10760344,22.44665764,120.92744,111.8774362,129.9774438
280,Crithagra dorsostriata,Aves,21.48872414,21.07499992,21.90244836,28.97454334,28.55611616,29.39297052,15.345325,14.80110554,15.88954446,68.3833,60.90035418,75.86624582
281,Crithagra mozambica,Aves,24.74053786,24.09158191,25.3894938,29.70868667,28.94054936,30.47682399,20.73682251,19.90919151,21.5644535,61.5461711,43.11617702,79.97616518
282,Crithagra sulphurata,Aves,18.69428271,18.27533111,19.1132343,27.30275515,26.86475978,27.74075052,17.05374096,16.48092976,17.62655216,73.03169232,56.47645564,89.58692901
305,Cyanerpes caeruleus,Aves,25.15226866,24.47513097,25.82940635,29.53671802,28.87342083,30.20001521,20.40707396,19.70420001,21.10994791,169.0182205,146.4378686,191.5985724
306,Cyanerpes cyaneus,Aves,25.09968728,24.49961912,25.69975544,28.8473639,28.22960821,29.46511959,18.64511534,17.81568559,19.47454509,90.7430903,70.42025924,111.0659214
307,Cyanoliseus patagonus,Aves,14.34425202,13.60924153,15.07926251,28.60993742,27.77963821,29.44023664,13.61825328,12.8331771,14.40332945,43.97780497,33.40995054,54.5456594
308,Cyanoramphus novaezelandiae,Aves,13.69272467,13.08503363,14.3004157,20.91534192,20.1516799,21.67900394,13.99638905,13.27509503,14.71768307,106.3858357,102.9633748,109.8082966
317,Cygnus olor,Aves,8.27791998,7.978008613,8.577831347,2.548714604,2.056133104,3.041296104,-1.923012546,-2.485374163,-1.360650928,131.2597801,111.2131536,151.3064067
327,Dacnis cayana,Aves,23.9134179,23.15588305,24.67095275,29.4680849,28.92241745,30.01375235,20.40132704,19.72603248,21.0766216,158.5738748,134.6627118,182.4850377
349,Deroptyus accipitrinus,Aves,27.56863696,27.41533386,27.72194006,31.20412154,30.95139285,31.45685023,22.78415662,22.61301818,22.95529506,188.171318,170.1099341,206.2327019
352,Diopsittaca nobilis,Aves,22.62859439,21.80059202,23.45659675,28.62719858,28.12104789,29.13334927,19.981332,19.46745207,20.49521193,216.5768802,199.7573828,233.3963776
365,Eclectus roratus,Aves,26.26269413,25.70447333,26.82091493,30.84162028,30.00292361,31.68031696,23.32865527,22.60278019,24.05453035,316.1337301,290.4741712,341.7932889
380,Emblema pictum,Aves,26.32682528,25.81087865,26.84277191,38.79048876,38.35827603,39.22270149,25.40197508,25.06105289,25.74289727,97.09704478,86.99004398,107.2040456
389,Eolophus roseicapilla,Aves,17.08210405,16.43238187,17.73182624,29.41413972,28.59364841,30.23463102,16.35413447,15.63134239,17.07692655,64.21105966,52.08256493,76.33955438
397,Erithacus rubecula,Aves,8.35295904,8.107338061,8.598580019,3.194071145,2.756853888,3.631288403,-1.195346662,-1.687440589,-0.703252734,147.0283075,128.7124007,165.3442144
400,Erythrura psittacea,Aves,22.46724525,22.26739936,22.66709114,29.23966205,29.04840556,29.43091854,21.98533414,21.79864619,22.1720221,283.4343614,270.0995549,296.7691678
401,Erythrura trichroa,Aves,23.11036708,22.1943991,24.02633506,28.75079584,27.90969556,29.59189612,20.34395212,19.28445698,21.40344726,305.7084232,292.9932958,318.4235506
407,Estrilda astrild,Aves,18.60426774,18.02050437,19.18803111,27.949332,27.14359155,28.75507245,16.7971634,16.10116116,17.49316564,105.8589831,91.60103476,120.1169315
408,Estrilda melpoda,Aves,26.46722734,26.00373108,26.9307236,30.66715369,29.91024951,31.42405787,19.14461444,18.48334471,19.80588417,55.41433351,41.19658234,69.63208468
409,Estrilda nonnula,Aves,20.67402098,20.03339173,21.31465023,26.09345,25.36895813,26.81794187,15.8703625,15.21634542,16.52437958,74.836875,64.88109931,84.79265069
410,Estrilda perreini,Aves,21.80754412,21.46237102,22.15271722,29.3131011,28.83513174,29.79107046,20.5847271,20.13417641,21.03527779,170.3729824,159.8729028,180.873062
411,Estrilda rhodopyga,Aves,22.04851292,21.38833461,22.70869123,29.39171306,28.89734764,29.88607848,15.934322,15.06643172,16.80221228,56.82564886,47.71423929,65.93705843
412,Estrilda troglodytes,Aves,26.79758631,25.95902604,27.63614657,31.14257412,29.67912095,32.60602728,17.37886558,16.25172132,18.50600983,22.03148448,11.3137173,32.74925165
423,Euodice cantans,Aves,24.78587532,24.02961669,25.54213395,28.0329086,27.15797848,28.90783872,16.68703694,16.17304321,17.20103067,79.18474201,61.2051736,97.16431042
424,Euodice malabarica,Aves,26.47549716,25.84212803,27.10886629,26.945508,25.91081026,27.98020574,14.72215948,13.74278061,15.70153835,13.13498651,8.497279794,17.77269323
425,Euphonia violacea,Aves,23.56768846,22.96127192,24.174105,29.6500156,29.20857579,30.09145541,20.97141304,20.56504602,21.37778006,181.3382247,160.5509604,202.1254891
426,Euplectes afer,Aves,18.47267748,17.87800506,19.0673499,29.44504746,28.64724853,30.24284639,16.67733667,16.08331436,17.27135897,113.1305333,106.8874616,119.3736049
429,Eupsittula aurea,Aves,23.56724974,23.06437433,24.07012515,29.6627798,29.22899759,30.09656201,20.22235206,19.69648928,20.74821484,182.220021,162.4247318,202.0153103
430,Eupsittula canicularis,Aves,25.82544598,25.28522704,26.36566491,30.16319339,29.55743422,30.76895255,16.81067029,15.80795151,17.81338908,16.95816731,12.12101245,21.79532217
437,Forpus coelestis,Aves,23.723252,23.063627,24.382877,29.37962669,28.7358779,30.02337547,20.37463415,19.68538323,21.06388507,122.8327091,93.86540728,151.800011
462,Geopelia cuneata,Aves,23.92962283,22.89600196,24.96324369,35.96341842,34.36969239,37.55714444,23.09224585,21.83004912,24.35444258,95.29632144,81.46938708,109.1232558
463,Geopelia striata,Aves,25.08953222,24.21532018,25.96374426,29.64593234,28.84788609,30.44397859,20.69776552,19.86528491,21.53024613,144.3023867,123.0245842,165.5801892
465,Glaucestrilda caerulescens,Aves,24.929698,24.83156056,25.02783544,27.089092,26.89723264,27.28095136,18.092728,18.06032332,18.12513268,1.509091,1.503947283,1.514234717
477,Granatina granatina,Aves,20.54746464,20.1652482,20.92968108,32.2065375,31.75399947,32.65907553,18.4888375,18.14091121,18.83676379,96.4935,90.99638773,101.9906123
478,Granatina ianthinogaster,Aves,20.30758582,19.62562281,20.98954883,27.72785,27.06431698,28.39138302,13.86405,12.99013613,14.73796387,64.231875,56.04948215,72.41426785
482,Grus virgo,Aves,10.87330956,10.12130751,11.62531161,5.68436335,4.366904913,7.001821787,-0.209983334,-1.956553032,1.536586365,64.45764984,58.32600612,70.58929356
483,Guaruba guarouba,Aves,27.31759552,26.9831457,27.65204534,31.06433668,30.91843553,31.21023783,22.63642832,22.45534398,22.81751266,246.0311,236.7955326,255.2666674
503,Heterophasia auricularis,Aves,18.60071894,17.79230636,19.40913152,15.89200314,15.13027736,16.65372892,9.70803554,8.902006939,10.51406414,67.1006523,57.80443637,76.39686823
516,Hypargos margaritatus,Aves,22.6536822,22.45361669,22.85374771,31.37107284,31.05722285,31.68492283,21.02152688,20.80660861,21.23644515,140.6635448,135.3859831,145.9411065
517,Hypargos niveoguttatus,Aves,21.91669688,21.28667144,22.54672232,28.88276768,28.31737506,29.4481603,18.44205332,17.82915039,19.05495625,178.6390536,156.6623504,200.6157569
519,Icterus icterus,Aves,27.03569183,26.3260283,27.74535536,29.99766298,29.50106377,30.49426219,21.08772617,20.13078193,22.04467041,55.93024519,49.38583828,62.47465209
520,Icterus jamacaii,Aves,23.92238508,23.37553952,24.46923064,30.56516587,30.1480288,30.98230294,20.48038151,19.90007123,21.06069178,123.8841417,107.2053162,140.5629673
521,Icterus croconotus,Aves,26.45131873,26.00449987,26.89813759,32.12919304,31.64361628,32.6147698,22.2875,21.79122508,22.78377492,238.0474684,220.9925631,255.1023736
531,Ixothraupis punctata,Aves,22.71423402,21.95538794,23.4730801,27.34595,26.69357911,27.99832089,18.00225,17.21585296,18.78864704,199.7045,184.3054145,215.1035855
546,Lagonosticta larvata,Aves,27.41520539,26.80372716,28.02668362,34.35099498,33.71543395,34.98655601,18.71858197,18.10937387,19.32779006,5.094669805,2.892040148,7.297299463
548,Lagonosticta rara,Aves,25.5496359,24.98676799,26.11250381,32.0847861,31.39403703,32.77553517,18.88352836,18.25205812,19.5149986,17.03866667,12.59572161,21.48161172
549,Lagonosticta rubricata,Aves,19.81755838,19.24870538,20.38641138,28.96249608,28.3725187,29.55247346,18.1616071,17.56888089,18.75433331,135.7200122,123.9699168,147.4701076
550,Lagonosticta senegala,Aves,21.38166792,20.74288031,22.02045553,31.3641927,30.78849631,31.93988909,18.95438258,18.27978331,19.62898185,106.2385814,95.80869895,116.6684639
565,Lamprotornis pulcher,Aves,28.36555854,28.10863646,28.62248062,32.8653142,32.4694274,33.261201,16.29478548,15.85525796,16.734313,0.916864951,-0.235789648,2.06951955
580,Leiothrix lutea,Aves,18.98678779,17.92327677,20.05029881,18.72822895,17.21013341,20.24632449,9.458888994,7.788784573,11.12899342,115.4229966,94.6515792,136.194414
608,Linaria cannabina,Aves,10.99678612,10.3167707,11.67680154,5.157561237,4.091915627,6.223206848,-0.182995553,-0.977160072,0.611168965,57.84422913,53.65173482,62.03672344
617,Lonchura castaneothorax,Aves,22.11476016,21.43878486,22.79073546,31.0324771,30.65230194,31.41265226,21.54981996,21.02743707,22.07220285,196.0208424,168.6431066,223.3985782
618,Lonchura malacca,Aves,27.48025022,27.01631905,27.94418139,29.78497054,29.32819139,30.24174969,19.32247044,18.50570685,20.13923403,29.11694911,19.05894682,39.17495139
619,Lonchura oryzivora,Aves,23.72071466,23.18419919,24.25723012,26.16143217,25.64800555,26.67485879,17.41404791,16.85021656,17.97787927,151.5774437,135.587212,167.5676755
620,Lonchura punctulata,Aves,24.73670291,24.00875634,25.46464947,24.86759357,23.39182034,26.34336679,16.66832793,15.37934608,17.95730977,91.40107335,66.49059522,116.3115515
621,Lonchura striata,Aves,24.58098356,23.77440116,25.38756596,24.57473518,22.93591553,26.21355483,15.75029608,14.39765084,17.10294132,39.42524186,26.96233114,51.88815259
622,Lophochroa leadbeateri,Aves,20.1910521,19.60688486,20.77521934,35.13073336,34.46755644,35.79391028,20.14251,19.31886304,20.96615696,42.99760001,34.82451624,51.17068377
624,Lorius lory,Aves,26.3092116,25.84332069,26.77510251,31.52756218,31.09332724,31.96179712,22.5385678,22.03713558,23.04000002,396.9522052,365.8102133,428.0941971
650,Mandingoa nitidula,Aves,20.94721062,20.38834524,21.506076,28.6437305,28.1530508,29.1344102,18.38515014,17.63609328,19.134207,137.5917292,122.1130768,153.0703817
673,Melopsittacus undulatus,Aves,19.69004246,18.32156254,21.05852237,28.39690883,25.14793412,31.64588353,16.2333386,13.86088542,18.60579178,63.05393019,54.07608818,72.0317722
682,Mimus gilvus,Aves,22.63431398,21.28602684,23.98260113,26.74067892,25.67373959,27.80761824,15.85472739,14.50031488,17.20913991,62.03590337,52.32954812,71.74225861
683,Mimus longicaudatus,Aves,21.97991262,21.16328316,22.79654209,28.24729509,27.45116913,29.04342105,19.45855188,18.62200066,20.29510311,42.27752296,30.75806458,53.79698134
695,Myiopsitta monachus,Aves,17.09431588,16.2202328,17.96839896,20.65621057,18.4553667,22.85705444,8.253231591,6.549226033,9.957237148,58.17177362,46.46195852,69.88158873
701,Neochmia modesta,Aves,20.3752517,19.69438128,21.05612213,32.21176868,31.62814231,32.79539504,20.13687473,19.45583446,20.817915,109.0461772,98.1420138,119.9503405
702,Neochmia ruficauda,Aves,28.3626521,27.98718324,28.73812096,37.09727906,36.60397632,37.5905818,25.609602,25.40270099,25.81650301,179.7304948,156.199609,203.2613806
703,Neophema elegans,Aves,16.80443877,16.51710294,17.09177459,28.41329082,27.67265873,29.15392292,15.14328922,14.74670198,15.53987647,21.76079763,20.51963339,23.00196188
704,Neophema pulchella,Aves,16.6197498,16.27809619,16.96140341,30.46851715,29.47074697,31.46628732,16.09961493,15.47043438,16.72879548,71.84309701,66.02937107,77.65682294
706,Neopsephotus bourkii,Aves,22.05354478,21.9265983,22.18049126,37.71358696,37.48944682,37.93772709,23.42826087,23.21937213,23.63714961,34.94293478,32.42932773,37.45654184
715,Nymphicus hollandicus,Aves,19.39793521,18.22061361,20.57525681,28.97296455,26.24587434,31.70005476,16.96507923,14.972263,18.95789546,81.83161819,70.88677847,92.7764579
720,Oena capensis,Aves,20.6087921,19.97006497,21.24751923,33.34992248,32.46908797,34.23075699,18.98645106,18.33871752,19.6341846,64.93938178,54.94889745,74.92986612
756,Panurus biarmicus,Aves,9.031869238,8.789752437,9.273986039,2.846225902,2.444372538,3.248079266,-1.728251713,-2.219013558,-1.237489869,55.52694242,50.62687826,60.42700658
757,Paroaria coronata,Aves,21.7646505,21.04915669,22.48014431,28.29746972,27.53220009,29.06273935,18.65429092,18.2380333,19.07054855,158.0372531,143.1129381,172.9615682
758,Paroaria gularis,Aves,27.5014896,27.26008141,27.74289779,32.182075,31.94826168,32.41588832,22.82048334,22.59209629,23.04887039,260.5595,237.9579483,283.1610517
763,Passer montanus,Aves,7.682515898,7.242230922,8.122800874,1.499430765,0.892099754,2.106761777,-3.232851441,-3.973197744,-2.492505138,99.2827488,85.24753978,113.3179578
764,Pavo muticus,Aves,26.27109428,25.99800562,26.54418294,29.3294179,28.87275662,29.78607918,16.0036321,15.22129099,16.78597321,11.134125,0.92415227,21.34409773
781,Pheucticus chrysogaster,Aves,17.39079669,16.21966752,18.56192586,23.1166225,22.01285736,24.22038764,12.00320382,10.7339436,13.27246404,88.37285124,75.45903916,101.2866633
791,Phonipara canora,Aves,25.99802614,25.71191188,26.2841404,27.06827094,26.60985156,27.52669032,18.33702236,17.90714644,18.76689828,55.8762928,51.35737448,60.39521112
810,Pionites leucogaster,Aves,27.10052462,26.92847169,27.27257755,31.7950125,31.66169759,31.92832741,22.798625,22.65878238,22.93846762,336.634125,318.4418032,354.8264468
811,Pionites melanocephalus,Aves,27.05039142,26.75686806,27.34391478,32.00333654,31.59887168,32.4078014,22.35195194,22.07283447,22.63106941,188.274375,167.9231756,208.6255744
812,Pionus chalcopterus,Aves,20.01977872,19.20454758,20.83500986,24.59816866,23.7613463,25.43499102,15.43911244,14.59152467,16.28670022,177.8152149,153.6949383,201.9354916
813,Pionus maximiliani,Aves,20.84483186,20.32328314,21.36638059,29.15892076,28.55279281,29.76504871,19.51556818,19.00298723,20.02814912,224.8168943,209.7652125,239.8685761
814,Pionus menstruus,Aves,25.0037917,24.28658281,25.7210006,29.57479525,28.89898953,30.25060097,20.27945992,19.49207281,21.06684703,138.7547788,113.9734799,163.5360776
815,Pionus senilis,Aves,24.19616099,23.47770154,24.91462043,27.68852487,27.01944464,28.3576051,17.20538477,16.49620982,17.91455972,116.1200926,97.24574435,134.9944409
825,Platycercus elegans,Aves,15.25544616,14.72380438,15.78708794,27.29930175,26.48626456,28.11233893,14.68361686,14.08262134,15.28461237,69.91431751,60.3187661,79.50986891
826,Platycercus eximius,Aves,15.95829397,15.46487253,16.45171541,27.67062019,26.8859817,28.45525868,15.4319538,14.81252136,16.05138623,72.16723644,62.22649313,82.10797974
842,Poephila acuticauda,Aves,28.15752728,27.92930458,28.38574998,35.48407156,35.03592473,35.93221839,25.7915205,25.47466898,26.10837202,220.8449272,199.0621923,242.6276621
843,Poephila cincta,Aves,26.00420178,25.62010273,26.38830083,34.2430707,33.77613213,34.71000927,24.14975466,23.90616487,24.39334445,293.3577678,275.2276441,311.4878915
844,Poephila personata,Aves,28.41873476,28.22858803,28.60888149,34.99127144,34.55017397,35.43236891,25.20988392,25.05251318,25.36725466,291.7598392,265.881827,317.6378514
847,Poicephalus cryptoxanthus,Aves,23.78634124,23.47519071,24.09749177,33.52518942,33.15360883,33.89677001,21.48511826,21.25405022,21.7161863,109.4172404,102.3317544,116.5027263
848,Poicephalus gulielmi,Aves,20.69249882,19.27391607,22.11108157,26.64859928,25.51163151,27.78556705,14.60954712,12.84273318,16.37636106,38.78537502,33.98858628,43.58216376
849,Poicephalus meyeri,Aves,22.13750747,21.55397531,22.72103962,30.7614521,30.06813751,31.45476668,18.0512475,17.12345688,18.97903813,108.2034681,94.34641503,122.0605211
850,Poicephalus fuscicollis,Aves,24.34638581,23.86249029,24.83028134,31.3990507,30.81676473,31.98133666,19.89772256,19.42844556,20.36699956,134.7209302,115.2621954,154.1796651
851,Poicephalus robustus,Aves,21.10114729,20.01547906,22.18681551,30.65477116,29.51678568,31.79275664,18.53159059,17.5405664,19.52261478,102.6717333,94.3672414,110.9762251
852,Poicephalus rufiventris,Aves,23.77028832,23.37357244,24.1670042,30.7464875,30.38476332,31.10821168,18.109025,17.58423081,18.63381919,39.180125,33.10097091,45.25927909
853,Poicephalus senegalus,Aves,27.1362637,26.38346661,27.88906079,32.01573072,30.76897515,33.26248629,17.73643728,16.92160934,18.55126523,5.859830726,1.023248958,10.69641249
858,Polytelis anthopeplus,Aves,17.78267404,17.52711638,18.0382317,31.77253028,31.16487897,32.38018159,16.22580334,15.83777875,16.61382793,22.12660884,20.99960683,23.25361085
859,Polytelis swainsonii,Aves,14.58166358,14.33298106,14.8303461,29.2305,28.8964046,29.5645954,14.4482375,14.17141289,14.72506211,71.552,69.44296827,73.66103173
860,Porphyrio porphyrio,Aves,18.59799184,17.94897236,19.24701133,25.30205289,23.32194027,27.28216552,14.23643553,12.59336815,15.8795029,58.87425921,46.70698937,71.04152905
861,Porphyrio poliocephalus,Aves,22.28513161,20.58940718,23.98085605,19.68931452,16.57733125,22.80129779,8.701008064,6.278558559,11.12345757,12.33870968,10.27242691,14.40499244
862,Porphyrio madagascariensis,Aves,18.87627644,18.31676203,19.43579085,28.50704881,27.92146356,29.09263407,17.27339712,16.74536749,17.80142674,102.9308475,89.0279372,116.8337579
864,Primolius auricollis,Aves,24.54189034,23.83023385,25.25354683,32.6755375,32.27864489,33.07243011,22.2309375,21.76095185,22.70092315,207.634375,196.0402804,219.2284696
865,Primolius couloni,Aves,24.96608258,24.45388279,25.47828237,30.4620875,29.98033358,30.94384142,20.1703,19.52298138,20.81761862,358.81775,330.4403602,387.1951398
866,Primolius maracana,Aves,22.03030048,21.24751446,22.8130865,29.24938444,28.74399131,29.75477757,18.83749526,18.2391361,19.43585442,208.2041706,189.7017618,226.7065794
871,Probosciger aterrimus,Aves,26.79404234,26.59119979,26.99688488,32.41748782,32.23470079,32.60027486,24.30981822,24.08226423,24.53737222,423.1321513,407.1220753,439.1422272
876,Psephotellus varius,Aves,20.26899154,19.69269203,20.84529104,36.01008246,35.28354151,36.73662341,20.22376369,19.33760721,21.10992017,27.02774723,23.61920288,30.43629158
877,Psephotus haematonotus,Aves,16.59710697,16.05454423,17.13966972,29.53383352,28.42035081,30.64731622,15.79898598,15.00631007,16.59166188,60.77241322,53.54827644,67.99655
890,Psittacara erythrogenys,Aves,22.41659389,21.75167686,23.08151092,27.02180177,26.03940156,28.00420197,17.83058416,16.78865716,18.87251116,112.2661341,90.67424388,133.8580244
891,Psittacara leucophthalmus,Aves,21.43304622,20.71603388,22.15005855,29.25136362,28.7126136,29.79011364,19.304062,18.83786851,19.7702555,206.104025,189.3333916,222.8746584
892,Psittacara mitratus,Aves,17.59885545,16.85160147,18.34610942,24.42490885,23.00723269,25.842585,13.0832166,11.69545835,14.47097486,135.9166133,117.6767305,154.156496
